CustomerID,CustomerName,Segment,Region
CUST00739,Customer 739,Consumer,Central
CUST00740,Customer 740,Consumer,South
CUST00741,Customer 741,Consumer,West
CUST00742,Customer 742,Consumer,East
CUST00743,Customer 743,SMB,West
CUST00744,Customer 744,Consumer,Central
CUST00745,Customer 745,Consumer,West
CUST00746,Customer 746,Consumer,North
CUST00747,Customer 747,Consumer,North
CUST00748,Customer 748,Consumer,Central
CUST00749,Customer 749,Corporate,Central
CUST00750,Customer 750,SMB,Central
CUST00751,Customer 751,Consumer,North
CUST00752,Customer 752,Consumer,South
CUST00753,Customer 753,Consumer,West
CUST00754,Customer 754,Consumer,West
CUST00755,Customer 755,Corporate,North
CUST00756,Customer 756,Consumer,East
CUST00757,Customer 757,Consumer,North
CUST00758,Customer 758,SMB,South
CUST00759,Customer 759,Consumer,South
CUST00760,Customer 760,Consumer,North
CUST00761,Customer 761,Corporate,North
CUST00762,Customer 762,Consumer,Central
CUST00763,Customer 763,Consumer,West
CUST00764,Customer 764,Consumer,Central
CUST00765,Customer 765,SMB,South
CUST00766,Customer 766,Consumer,South
CUST00767,Customer 767,Consumer,South
CUST00768,Customer 768,Consumer,East
CUST00769,Customer 769,Consumer,South
CUST00770,Customer 770,Corporate,West
CUST00771,Customer 771,Consumer,West
CUST00772,Customer 772,Corporate,West
CUST00773,Customer 773,Corporate,South
CUST00774,Customer 774,SMB,East
CUST00775,Customer 775,Consumer,South
CUST00776,Customer 776,SMB,North
CUST00777,Customer 777,Corporate,West
CUST00778,Customer 778,Consumer,East
CUST00779,Customer 779,Corporate,West
CUST00780,Customer 780,SMB,North
CUST00781,Customer 781,Consumer,Central
CUST00782,Customer 782,SMB,Central
CUST00783,Customer 783,Consumer,South
CUST00784,Customer 784,Corporate,West
CUST00785,Customer 785,SMB,South
CUST00786,Customer 786,Consumer,West
CUST00787,Customer 787,SMB,West
CUST00788,Customer 788,Consumer,West
CUST00789,Customer 789,Corporate,West
CUST00790,Customer 790,Corporate,South
CUST00791,Customer 791,Consumer,West
CUST00792,Customer 792,Consumer,West
CUST00793,Customer 793,Consumer,North
CUST00794,Customer 794,Consumer,North
CUST00795,Customer 795,Consumer,West
CUST00796,Customer 796,Consumer,East
CUST00797,Customer 797,Consumer,East
CUST00798,Customer 798,Consumer,Central
CUST00799,Customer 799,Corporate,East
CUST00800,Customer 800,Corporate,South
CUST00801,Customer 801,Corporate,South
CUST00802,Customer 802,Consumer,East
CUST00803,Customer 803,SMB,West
CUST00804,Customer 804,Corporate,East
CUST00805,Customer 805,Consumer,East
CUST00806,Customer 806,Consumer,West
CUST00807,Customer 807,Corporate,West
CUST00808,Customer 808,Consumer,West
CUST00809,Customer 809,Consumer,North
CUST00810,Customer 810,SMB,West
CUST00811,Customer 811,Consumer,East
CUST00812,Customer 812,Consumer,North
CUST00813,Customer 813,SMB,East
CUST00814,Customer 814,Corporate,West
CUST00815,Customer 815,Consumer,East
CUST00816,Customer 816,SMB,West
CUST00817,Customer 817,SMB,South
CUST00818,Customer 818,Consumer,South
CUST00819,Customer 819,Corporate,South
CUST00820,Customer 820,Consumer,South
CUST00821,Customer 821,Consumer,West
CUST00822,Customer 822,Corporate,West
CUST00823,Customer 823,Consumer,West
CUST00824,Customer 824,Corporate,North
CUST00825,Customer 825,SMB,South
CUST00826,Customer 826,Consumer,North
CUST00827,Customer 827,Corporate,West
CUST00828,Customer 828,Consumer,South
CUST00829,Customer 829,SMB,East
CUST00830,Customer 830,Consumer,West
CUST00831,Customer 831,Corporate,East
CUST00832,Customer 832,Corporate,South
CUST00833,Customer 833,Consumer,South
CUST00834,Customer 834,Corporate,East
CUST00835,Customer 835,Corporate,East
CUST00836,Customer 836,Corporate,North
CUST00837,Customer 837,Corporate,West
CUST00838,Customer 838,SMB,East
CUST00839,Customer 839,Consumer,South
CUST00840,Customer 840,Consumer,North
CUST00841,Customer 841,Consumer,South
CUST00842,Customer 842,Corporate,South
CUST00843,Customer 843,Consumer,South
CUST00844,Customer 844,Consumer,East
CUST00845,Customer 845,Consumer,South
CUST00846,Customer 846,SMB,Central
CUST00847,Customer 847,Consumer,Central
CUST00848,Customer 848,Corporate,South
CUST00849,Customer 849,Consumer,North
CUST00850,Customer 850,SMB,West
CUST00851,Customer 851,Consumer,Central
CUST00852,Customer 852,Consumer,West
CUST00853,Customer 853,SMB,North
CUST00854,Customer 854,SMB,South
CUST00855,Customer 855,Consumer,North
CUST00856,Customer 856,Consumer,West
CUST00857,Customer 857,Corporate,East
CUST00858,Customer 858,SMB,East
CUST00859,Customer 859,Consumer,East
CUST00860,Customer 860,Consumer,South
CUST00861,Customer 861,Corporate,East
CUST00862,Customer 862,Corporate,North
CUST00863,Customer 863,Corporate,East
CUST00864,Customer 864,Corporate,West
CUST00865,Customer 865,Consumer,East
CUST00866,Customer 866,SMB,South
CUST00867,Customer 867,SMB,West
CUST00868,Customer 868,Corporate,West
CUST00869,Customer 869,Consumer,North
CUST00870,Customer 870,Consumer,North
CUST00871,Customer 871,Corporate,East
CUST00872,Customer 872,Consumer,South
CUST00873,Customer 873,SMB,North
CUST00874,Customer 874,Consumer,North
CUST00875,Customer 875,Corporate,North
CUST00876,Customer 876,SMB,South
CUST00877,Customer 877,Consumer,East
CUST00878,Customer 878,Consumer,North
CUST00879,Customer 879,Corporate,West
CUST00880,Customer 880,Corporate,South
CUST00881,Customer 881,Consumer,South
CUST00882,Customer 882,Corporate,South
CUST00883,Customer 883,SMB,West
CUST00884,Customer 884,Consumer,Central
CUST00885,Customer 885,Consumer,South
CUST00886,Customer 886,Consumer,North
CUST00887,Customer 887,Consumer,South
CUST00888,Customer 888,Consumer,North
CUST00889,Customer 889,Consumer,West
CUST00890,Customer 890,Corporate,North
CUST00891,Customer 891,Consumer,Central
CUST00892,Customer 892,SMB,East
CUST00893,Customer 893,Consumer,East
CUST00894,Customer 894,Consumer,West
CUST00895,Customer 895,Corporate,North
CUST00896,Customer 896,SMB,West
CUST00897,Customer 897,Consumer,North
CUST00898,Customer 898,Consumer,West
CUST00899,Customer 899,Consumer,East
CUST00900,Customer 900,Consumer,North
CUST00901,Customer 901,Consumer,West
CUST00902,Customer 902,Consumer,North
CUST00903,Customer 903,Consumer,North
CUST00904,Customer 904,Consumer,West
CUST00905,Customer 905,SMB,South
CUST00906,Customer 906,Corporate,Central
CUST00907,Customer 907,Consumer,East
CUST00908,Customer 908,Consumer,East
CUST00909,Customer 909,Consumer,South
CUST00910,Customer 910,Consumer,North
CUST00911,Customer 911,Corporate,Central
CUST00912,Customer 912,SMB,North
CUST00913,Customer 913,SMB,East
CUST00914,Customer 914,SMB,South
CUST00915,Customer 915,SMB,South
CUST00916,Customer 916,SMB,East
CUST00917,Customer 917,Consumer,West
CUST00918,Customer 918,Consumer,West
CUST00919,Customer 919,Consumer,West
CUST00920,Customer 920,Corporate,South
CUST00921,Customer 921,Consumer,South
CUST00922,Customer 922,SMB,North
CUST00923,Customer 923,Corporate,West
CUST00924,Customer 924,Consumer,South
CUST00925,Customer 925,Consumer,East
CUST00926,Customer 926,Consumer,North
CUST00927,Customer 927,Consumer,West
CUST00928,Customer 928,SMB,West
CUST00929,Customer 929,Corporate,West
CUST00930,Customer 930,Corporate,North
CUST00931,Customer 931,Consumer,Central
CUST00932,Customer 932,Consumer,South
CUST00933,Customer 933,Consumer,South
CUST00934,Customer 934,Corporate,South
CUST00935,Customer 935,Corporate,South
CUST00936,Customer 936,Consumer,East
CUST00937,Customer 937,SMB,South
CUST00938,Customer 938,Consumer,South
CUST00939,Customer 939,SMB,East
CUST00940,Customer 940,Consumer,West
CUST00941,Customer 941,Consumer,West
CUST00942,Customer 942,SMB,East
CUST00943,Customer 943,Consumer,North
CUST00944,Customer 944,Consumer,West
CUST00945,Customer 945,Consumer,North
CUST00946,Customer 946,Consumer,South
CUST00947,Customer 947,Corporate,North
CUST00948,Customer 948,SMB,East
CUST00949,Customer 949,SMB,South
CUST00950,Customer 950,Consumer,East
CUST00951,Customer 951,Consumer,South
CUST00952,Customer 952,Consumer,South
CUST00953,Customer 953,Consumer,South
CUST00954,Customer 954,Consumer,North
CUST00955,Customer 955,SMB,South
CUST00956,Customer 956,SMB,East
CUST00957,Customer 957,Corporate,East
CUST00958,Customer 958,Consumer,North
CUST00959,Customer 959,Consumer,East
CUST00960,Customer 960,Consumer,South
CUST00961,Customer 961,Consumer,North
CUST00962,Customer 962,Consumer,North
CUST00963,Customer 963,Consumer,South
CUST00964,Customer 964,Consumer,South
CUST00965,Customer 965,SMB,West
CUST00966,Customer 966,Consumer,South
CUST00967,Customer 967,SMB,West
CUST00968,Customer 968,Consumer,South
CUST00969,Customer 969,Corporate,East
CUST00970,Customer 970,Consumer,West
CUST00971,Customer 971,Consumer,South
CUST00972,Customer 972,Consumer,North
CUST00973,Customer 973,Consumer,East
CUST00974,Customer 974,SMB,Central
CUST00975,Customer 975,Consumer,Central
CUST00976,Customer 976,Corporate,South
CUST00977,Customer 977,Consumer,West
CUST00978,Customer 978,Consumer,South
CUST00979,Customer 979,Consumer,North
CUST00980,Customer 980,Consumer,East
CUST00981,Customer 981,SMB,East
CUST00982,Customer 982,SMB,East
CUST00983,Customer 983,Corporate,West
CUST00984,Customer 984,Consumer,South
CUST00985,Customer 985,Consumer,East
CUST00986,Customer 986,SMB,South
CUST00987,Customer 987,Consumer,North
CUST00988,Customer 988,Consumer,South
CUST00989,Customer 989,Consumer,Central
CUST00990,Customer 990,Corporate,South
CUST00991,Customer 991,Corporate,North
CUST00992,Customer 992,Corporate,West
CUST00993,Customer 993,Corporate,Central
CUST00994,Customer 994,Consumer,Central
CUST00995,Customer 995,SMB,East
CUST00996,Customer 996,Consumer,South
CUST00997,Customer 997,Corporate,East
CUST00998,Customer 998,Consumer,West
CUST00999,Customer 999,SMB,West
CUST01000,Customer 1000,Consumer,West
CUST01001,Customer 1001,Consumer,South
CUST01002,Customer 1002,Consumer,North
CUST01003,Customer 1003,Consumer,East
CUST01004,Customer 1004,Consumer,North
CUST01005,Customer 1005,Corporate,North
CUST01006,Customer 1006,Consumer,South
CUST01007,Customer 1007,SMB,East
CUST01008,Customer 1008,Consumer,West
CUST01009,Customer 1009,Corporate,West
CUST01010,Customer 1010,Consumer,West
CUST01011,Customer 1011,Corporate,West
CUST01012,Customer 1012,Corporate,West
CUST01013,Customer 1013,Consumer,North
CUST01014,Customer 1014,SMB,East
CUST01015,Customer 1015,Consumer,North
CUST01016,Customer 1016,Consumer,North
CUST01017,Customer 1017,Corporate,North
CUST01018,Customer 1018,SMB,West
CUST01019,Customer 1019,Consumer,West
CUST01020,Customer 1020,Consumer,Central
CUST01021,Customer 1021,SMB,Central
CUST01022,Customer 1022,Corporate,Central
CUST01023,Customer 1023,SMB,North
CUST01024,Customer 1024,Consumer,West
CUST01025,Customer 1025,Corporate,West
CUST01026,Customer 1026,Consumer,West
CUST01027,Customer 1027,SMB,North
CUST01028,Customer 1028,Consumer,North
CUST01029,Customer 1029,Corporate,Central
CUST01030,Customer 1030,Consumer,North
CUST01031,Customer 1031,Corporate,South
CUST01032,Customer 1032,Corporate,South
CUST01033,Customer 1033,Consumer,North
CUST01034,Customer 1034,SMB,North
CUST01035,Customer 1035,Consumer,Central
CUST01036,Customer 1036,Corporate,West
CUST01037,Customer 1037,Consumer,Central
CUST01038,Customer 1038,Consumer,South
CUST01039,Customer 1039,Consumer,South
CUST01040,Customer 1040,Consumer,South
CUST01041,Customer 1041,Consumer,South
CUST01042,Customer 1042,Corporate,North
CUST01043,Customer 1043,Corporate,West
CUST01044,Customer 1044,Corporate,Central
CUST01045,Customer 1045,Consumer,East
CUST01046,Customer 1046,Consumer,South
CUST01047,Customer 1047,Consumer,South
CUST01048,Customer 1048,Corporate,North
CUST01049,Customer 1049,SMB,South
CUST01050,Customer 1050,Consumer,East
CUST01051,Customer 1051,Corporate,South
CUST01052,Customer 1052,Consumer,East
CUST01053,Customer 1053,Consumer,West
CUST01054,Customer 1054,Consumer,South
CUST01055,Customer 1055,Consumer,North
CUST01056,Customer 1056,Corporate,North
CUST01057,Customer 1057,SMB,North
CUST01058,Customer 1058,Consumer,East
CUST01059,Customer 1059,Consumer,West
CUST01060,Customer 1060,Corporate,Central
CUST01061,Customer 1061,SMB,East
CUST01062,Customer 1062,Corporate,South
CUST01063,Customer 1063,Consumer,North
CUST01064,Customer 1064,Corporate,South
CUST01065,Customer 1065,Consumer,South
CUST01066,Customer 1066,SMB,West
CUST01067,Customer 1067,Consumer,South
CUST01068,Customer 1068,Corporate,South
CUST01069,Customer 1069,Consumer,South
CUST01070,Customer 1070,Consumer,North
CUST01071,Customer 1071,SMB,Central
CUST01072,Customer 1072,Corporate,North
CUST01073,Customer 1073,Consumer,North
CUST01074,Customer 1074,SMB,North
CUST01075,Customer 1075,SMB,West
CUST01076,Customer 1076,Consumer,East
CUST01077,Customer 1077,Consumer,East
CUST01078,Customer 1078,Consumer,South
CUST01079,Customer 1079,Corporate,North
CUST01080,Customer 1080,Consumer,West
CUST01081,Customer 1081,Consumer,North
CUST01082,Customer 1082,SMB,North
CUST01083,Customer 1083,SMB,East
CUST01084,Customer 1084,SMB,North
CUST01085,Customer 1085,SMB,North
CUST01086,Customer 1086,Corporate,West
CUST01087,Customer 1087,Corporate,South
CUST01088,Customer 1088,Corporate,South
CUST01089,Customer 1089,Consumer,South
CUST01090,Customer 1090,Consumer,West
CUST01091,Customer 1091,Consumer,North
CUST01092,Customer 1092,Corporate,North
CUST01093,Customer 1093,Consumer,East
CUST01094,Customer 1094,Consumer,East
CUST01095,Customer 1095,Corporate,Central
CUST01096,Customer 1096,Consumer,South
CUST01097,Customer 1097,Consumer,North
CUST01098,Customer 1098,SMB,East
CUST01099,Customer 1099,SMB,East
CUST01100,Customer 1100,Consumer,North
CUST01101,Customer 1101,Consumer,East
CUST01102,Customer 1102,Consumer,North
CUST01103,Customer 1103,Corporate,West
CUST01104,Customer 1104,SMB,West
CUST01105,Customer 1105,Consumer,South
CUST01106,Customer 1106,Corporate,Central
CUST01107,Customer 1107,Consumer,Central
CUST01108,Customer 1108,Consumer,North
CUST01109,Customer 1109,SMB,South
CUST01110,Customer 1110,Consumer,East
CUST01111,Customer 1111,Consumer,North
CUST01112,Customer 1112,Consumer,South
CUST01113,Customer 1113,Corporate,South
CUST01114,Customer 1114,SMB,Central
CUST01115,Customer 1115,SMB,South
CUST01116,Customer 1116,Consumer,West
CUST01117,Customer 1117,Consumer,South
CUST01118,Customer 1118,Corporate,North
CUST01119,Customer 1119,Consumer,West
CUST01120,Customer 1120,SMB,North
CUST01121,Customer 1121,Corporate,North
CUST01122,Customer 1122,Consumer,South
CUST01123,Customer 1123,SMB,West
CUST01124,Customer 1124,Consumer,South
CUST01125,Customer 1125,Consumer,North
CUST01126,Customer 1126,Corporate,South
CUST01127,Customer 1127,Consumer,South
CUST01128,Customer 1128,Corporate,North
CUST01129,Customer 1129,Corporate,East
CUST01130,Customer 1130,SMB,North
CUST01131,Customer 1131,SMB,South
CUST01132,Customer 1132,Consumer,East
CUST01133,Customer 1133,Consumer,West
CUST01134,Customer 1134,Corporate,South
CUST01135,Customer 1135,SMB,South
CUST01136,Customer 1136,Consumer,South
CUST01137,Customer 1137,Consumer,Central
CUST01138,Customer 1138,Consumer,North
CUST01139,Customer 1139,Consumer,North
CUST01140,Customer 1140,Corporate,South
CUST01141,Customer 1141,Consumer,North
CUST01142,Customer 1142,Corporate,North
CUST01143,Customer 1143,SMB,North
CUST01144,Customer 1144,SMB,East
CUST01145,Customer 1145,Consumer,East
CUST01146,Customer 1146,Consumer,East
CUST01147,Customer 1147,Corporate,West
CUST01148,Customer 1148,SMB,South
CUST01149,Customer 1149,Consumer,Central
CUST01150,Customer 1150,SMB,West
CUST01151,Customer 1151,Consumer,West
CUST01152,Customer 1152,SMB,West
CUST01153,Customer 1153,Consumer,South
CUST01154,Customer 1154,Consumer,South
CUST01155,Customer 1155,Consumer,South
CUST01156,Customer 1156,Consumer,North
CUST01157,Customer 1157,Consumer,South
CUST01158,Customer 1158,Consumer,North
CUST01159,Customer 1159,Consumer,North
CUST01160,Customer 1160,Corporate,Central
CUST01161,Customer 1161,Consumer,West
CUST01162,Customer 1162,Corporate,East
CUST01163,Customer 1163,SMB,South
CUST01164,Customer 1164,Consumer,East
CUST01165,Customer 1165,Consumer,Central
CUST01166,Customer 1166,SMB,East
CUST01167,Customer 1167,SMB,East
CUST01168,Customer 1168,Consumer,South
CUST01169,Customer 1169,SMB,South
CUST01170,Customer 1170,Consumer,West
CUST01171,Customer 1171,Consumer,Central
CUST01172,Customer 1172,Corporate,South
CUST01173,Customer 1173,Consumer,South
CUST01174,Customer 1174,Corporate,South
CUST01175,Customer 1175,Consumer,South
CUST01176,Customer 1176,Corporate,Central
CUST01177,Customer 1177,Consumer,West
CUST01178,Customer 1178,Consumer,South
CUST01179,Customer 1179,Consumer,South
CUST01180,Customer 1180,Consumer,South
CUST01181,Customer 1181,Corporate,North
CUST01182,Customer 1182,Consumer,East
CUST01183,Customer 1183,Consumer,West
CUST01184,Customer 1184,Consumer,East
CUST01185,Customer 1185,Consumer,North
CUST01186,Customer 1186,SMB,West
CUST01187,Customer 1187,Consumer,West
CUST01188,Customer 1188,SMB,South
CUST01189,Customer 1189,Consumer,East
CUST01190,Customer 1190,Corporate,East
CUST01191,Customer 1191,Consumer,West
CUST01192,Customer 1192,Consumer,North
CUST01193,Customer 1193,SMB,North
CUST01194,Customer 1194,SMB,South
CUST01195,Customer 1195,SMB,North
CUST01196,Customer 1196,Consumer,South
CUST01197,Customer 1197,Consumer,West
CUST01198,Customer 1198,Corporate,North
CUST01199,Customer 1199,Consumer,South
CUST01200,Customer 1200,Corporate,Central
CUST01201,Customer 1201,Corporate,East
CUST01202,Customer 1202,Corporate,South
CUST01203,Customer 1203,SMB,East
CUST01204,Customer 1204,Corporate,North
CUST01205,Customer 1205,Consumer,North
CUST01206,Customer 1206,Consumer,East
CUST01207,Customer 1207,Corporate,South
CUST01208,Customer 1208,Consumer,South
CUST01209,Customer 1209,Consumer,North
CUST01210,Customer 1210,Consumer,West
